ANO,UF,DOUTORADO_PLENO,MESTRADO
2020,RS,0,0
2020,RS,0,3
2020,RS,0,13
2020,RS,0,6
2020,RS,0,8
2020,RS,0,0
2020,RS,0,6
2020,RS,0,6
2020,RS,0,1
2020,RS,0,9
2020,RS,0,0
2020,RS,0,7
2020,RS,0,5
2020,RS,0,1
2020,RS,0,2
2020,RS,0,2
2020,RS,4,2
2020,RS,0,0
2020,RS,0,0
2020,RS,0,0
2020,RS,16,14
2020,RS,13,14
2020,RS,2,0
2020,RS,0,0
2020,RS,13,9
2020,RS,0,0
2020,RS,0,8
2020,RS,0,0
2020,RS,15,12
2020,RS,0,0
2020,RS,14,10
2020,RS,0,0
2020,RS,15,12
2020,RS,0,0
2020,RS,0,0
2020,RS,0,0
2020,RS,0,0
2020,RS,0,0
2020,RS,0,0
2020,RS,0,0
2020,RS,1,0
2020,RS,19,27
2020,RS,0,0
2020,RS,0,0
2020,RS,19,16
2020,RS,0,0
2020,RS,1,0
2020,RS,13,12
2020,RS,0,0
2020,RS,24,26
2020,RS,11,20
2020,RS,0,0
2020,RS,1,0
2020,RS,32,23
2020,RS,0,0
2020,RS,24,19
2020,RS,0,0
2020,RS,15,10
2020,RS,33,21
2020,RS,0,0
2020,RS,0,0
2020,RS,26,26
2020,RS,1,2
2020,RS,0,1
2020,RS,0,0
2020,RS,0,2
2020,RS,0,0
2020,RS,43,31
2020,RS,23,23
2020,RS,2,0
2020,RS,0,0
2020,RS,21,26
2020,RS,0,0
2020,RS,38,23
2020,RS,0,0
2020,RS,15,11
2020,RS,21,8
2020,RS,13,26
2020,RS,1,0
2020,RS,0,0
2020,RS,3,3
2020,RS,11,0
2020,RS,0,0
2020,RS,0,0
2020,RS,45,21
2020,RS,19,23
2020,RS,1,0
2020,RS,0,0
2020,RS,20,19
2020,RS,0,0
2020,RS,0,0
2020,RS,34,16
2020,RS,1,2
2020,RS,20,21
2020,RS,1,0
2020,RS,0,0
2020,RS,14,20
2020,RS,19,18
2020,RS,2,0
2020,RS,0,0
2020,RS,2,2
2020,RS,31,14
2020,RS,0,0
2020,RS,0,4
2020,RS,10,15
2020,RS,1,0
2020,RS,0,0
2020,RS,0,10
2020,RS,5,15
2020,RS,10,17
2020,RS,2,0
2020,RS,0,0
2020,RS,1,0
2020,RS,15,9
2020,RS,0,1
2020,RS,1,3
2020,RS,0,0
2020,RS,7,16
2020,RS,0,0
2020,RS,20,17
2020,RS,1,0
2020,RS,0,0
2020,RS,5,17
2020,RS,0,0
2020,RS,0,13
2020,RS,9,14
2020,RS,1,0
2020,RS,0,0
2020,RS,0,16
2020,RS,0,15
2020,RS,0,0
2020,RS,0,12
2020,RS,0,0
2020,RS,2,11
2020,RS,0,0
2020,RS,0,0
2020,RS,0,11
2020,RS,0,6
2020,RS,0,4
2020,RS,0,0
2020,RS,0,0
2020,RS,0,4
2020,RS,0,1
2020,RS,0,5
2020,RS,0,3
2020,RS,0,5
2020,RS,0,2
2020,RS,0,1
2020,RS,0,2
2020,RS,0,2
2020,RS,0,2
2020,RS,0,2
2020,RS,1,0
2020,RS,0,0
2020,RS,15,13
2020,RS,4,2
2020,RS,1,1
2020,RS,0,0
2020,RS,13,6
2020,RS,0,1
2020,RS,0,6
2020,RS,0,6
2020,RS,0,0
2020,RS,0,0
2020,RS,26,15
2020,RS,1,0
2020,RS,0,0
2020,RS,0,3
2020,RS,12,11
2020,RS,1,0
2020,RS,0,0
2020,RS,0,0
2020,RS,35,22
2020,RS,0,0
2020,RS,26,22
2020,RS,0,0
2020,RS,26,21
2020,RS,2,0
2020,RS,11,24
2020,RS,4,0
2020,RS,1,0
2020,RS,0,0
2020,RS,0,0
2020,RS,19,13
2020,RS,1,0
2020,RS,1,0
2020,RS,5,10
2020,RS,0,0
2020,RS,22,14
2020,RS,0,0
2020,RS,18,13
2020,RS,0,0
2020,RS,14,9
2020,RS,1,3
2020,RS,1,0
2020,RS,0,0
2020,RS,12,14
2020,RS,0,0
2020,RS,19,14
2020,RS,1,0
2020,RS,0,0
2020,RS,8,10
2020,RS,0,1
2020,RS,0,0
2020,RS,9,11
2020,RS,1,0
2020,RS,0,0
2020,RS,13,10
2020,RS,2,0
2020,RS,0,0
2020,RS,14,13
2020,RS,0,0
2020,RS,9,7
2020,RS,0,0
2020,RS,5,13
2020,RS,0,0
2020,RS,0,0
2020,RS,37,13
2020,RS,0,7
2020,RS,0,2
2020,SC,1,0
2020,SC,1,0
2020,SC,1,0
2020,SC,1,0
2020,SC,0,4
2020,SC,0,2
2020,SC,0,8
2020,SC,0,1
2020,SC,0,0
2020,SC,9,9
2020,SC,3,2
2020,SC,0,0
2020,SC,5,8
2020,SC,0,2
2020,SC,0,0
2020,SC,0,5
2020,SC,0,2
2020,SC,12,9
2020,SC,1,0
2020,SC,4,0
2020,SC,0,0
2020,SC,10,10
2020,SC,2,2
2020,SC,0,4
2020,SC,0,1
2020,SC,0,0
2020,SC,0,9
2020,SC,0,2
2020,SC,0,0
2020,SC,0,4
2020,SC,0,3
2020,SC,0,2
2020,SC,0,2
2020,SC,4,0
2020,SC,0,2
2020,SC,0,0
2020,SC,5,13
2020,SC,2,0
2020,SC,13,10
2020,SC,0,0
2020,SC,0,9
2020,SC,0,2
2020,SC,0,6
2020,SC,0,6
2020,SC,0,7
2020,SC,0,1
2020,SC,0,0
2020,SC,0,4
2020,SC,0,4
2020,SC,0,0
2020,SC,0,4
2020,SC,0,5
2020,SC,0,2
2020,SC,0,0
2020,SC,0,2
2020,SC,0,2
2020,SC,0,2
2020,SC,0,2
2020,SC,0,1
2020,SC,0,2
2020,SC,0,2
2020,SC,0,2
2020,SC,0,3
2020,SC,0,2
2020,SC,0,2
2020,SC,0,2
2020,SC,0,0
2020,SC,12,12
2020,SC,5,10
2020,SC,0,0
2020,SC,35,22
2020,SC,0,0
2020,SC,15,9
2020,SC,0,0
2020,SC,15,11
2020,SC,0,6
2020,SC,0,0
2020,SC,0,0
2020,SC,0,0
2020,SC,0,0
2020,SC,0,0
2020,SC,16,12
2020,SC,3,2
2020,SC,36,22
2020,SC,0,0
2020,SC,1,1
2020,SC,0,1
2020,SC,0,2
2020,SC,0,0
2020,SC,21,42
2020,SC,1,1
2020,SC,1,1
2020,SC,3,7
2020,SC,1,0
2020,SC,0,0
2020,SC,22,61
2020,SC,32,21
2020,SC,2,1
2020,SC,0,0
2020,SC,2,2
2020,SC,0,0
2020,SC,19,19
2020,SC,18,8
2020,SC,0,0
2020,SC,0,0
2020,SC,8,20
2020,SC,21,25
2020,SC,0,0
2020,SC,43,18
2020,SC,3,1
2020,SC,0,0
2020,SC,3,1
2020,SC,0,0
2020,SC,29,20
2020,SC,36,25
2020,SC,0,0
2020,SC,29,10
2020,SC,0,0
2020,SC,0,1
2020,SC,26,16
2020,SC,2,1
2020,SC,0,0
2020,SC,24,22
2020,SC,0,0
2020,SC,2,1
2020,SC,0,0
2020,SC,27,36
2020,SC,26,12
2020,SC,3,1
2020,SC,0,0
2020,SC,5,2
2020,SC,0,0
2020,SC,29,13
2020,SC,1,1
2020,SC,2,1
2020,SC,4,0
2020,SC,0,0
2020,SC,0,0
2020,SC,22,23
2020,SC,33,17
2020,SC,1,1
2020,SC,0,0
2020,SC,2,2
2020,SC,0,0
2020,SC,0,0
2020,SC,0,0
2020,SC,19,13
2020,SC,1,1
2020,SC,19,20
2020,SC,3,1
2020,SC,0,0
2020,SC,18,15
2020,SC,1,1
2020,SC,0,0
2020,SC,1,1
2020,SC,2,0
2020,SC,0,0
2020,SC,53,36
2020,SC,0,0
2020,SC,49,19
2020,SC,1,1
2020,SC,3,2
2020,SC,1,0
2020,SC,0,0
2020,SC,0,1
2020,SC,26,20
2020,SC,15,16
2020,SC,0,0
2020,SC,0,1
2020,SC,0,2
2020,SC,0,1
2020,SC,0,0
2020,SC,0,0
2020,SC,20,14
2020,SC,2,1
2020,SC,0,2
2020,SC,22,11
2020,SC,2,1
2020,SC,35,38
2020,SC,1,1
2020,SC,0,0
2020,SC,0,0
2020,SC,32,0
2020,SC,0,0
2020,SC,14,22
2020,SC,0,1
2020,SC,3,2
2020,SC,0,0
2020,SC,1,0
2020,SC,1,1
2020,SC,28,18
2020,SC,3,3
2020,SC,24,20
2020,SC,0,0
2020,SC,1,0
2020,SC,0,0
2020,SC,33,20
2020,SC,9,18
2020,SC,2,0
2020,SC,1,0
2020,SC,0,0
2020,SC,3,3
2020,SC,36,20
2020,SC,0,1
2020,SC,0,0
2020,SC,2,1
2020,SC,0,0
2020,SC,41,21
2020,SC,16,11
2020,SC,2,1
2020,SC,15,37
2020,SC,1,0
2020,SC,0,0
2020,SC,26,21
2020,SC,1,1
2020,SC,0,0
2020,SC,5,2
2020,SC,19,25
2020,SC,23,6
2020,SC,0,0
2020,SC,0,0
2020,SC,12,13
2020,SC,1,0
2020,SC,1,1
2020,SC,0,0
2020,SC,39,25
2020,SC,12,19
2020,SC,3,1
2020,SC,2,1
2020,SC,0,0
2020,SC,29,14
2020,SC,0,0
2020,SC,15,15
2020,SC,0,0
2020,SC,2,1
2020,SC,0,0
2020,SC,24,24
2020,SC,3,3
2020,SC,29,10
2020,SC,0,0
2020,SC,12,2
2020,SC,0,0
2020,SC,27,18
2020,SC,0,2
2020,SC,0,0
2020,SC,0,0
2020,SC,16,12
2020,SC,2,0
2020,SC,10,11
2020,SC,1,0
2020,SC,0,0
2020,SC,0,0
2020,SC,5,14
2020,SC,0,1
2020,SC,0,0
2020,SC,0,1
2020,SC,0,7
2020,SC,0,2
2020,SC,0,3
2020,SC,0,4
2020,SC,0,3
2020,SC,0,4
2020,SC,0,0
2020,SC,0,6
2020,SC,0,3
2020,SC,0,1
2020,SC,0,5
2020,SC,0,1
2020,SC,0,4
2020,SC,0,1
2020,SC,0,4
2020,SC,0,3
2020,SC,0,4
2020,SC,0,1
2020,SC,0,2
2020,SC,15,15
2020,SC,0,0
2020,SC,29,14
2020,SC,3,1
2020,SC,0,0
2020,SC,11,19
2020,SC,0,1
2020,SC,3,0
2020,SC,0,0
2020,SC,16,16
2020,SC,4,0
2020,SC,20,23
2020,SC,8,3
2020,SC,0,0
2020,SC,18,21
2020,SC,4,0
2020,SC,9,16
2020,SC,2,0
2020,SC,0,0
2020,SC,0,6
2020,SC,7,13
2020,SC,1,0
2020,SC,0,0
2020,SC,5,16
2020,SC,0,0
2020,SC,14,11
2020,SC,3,0
2020,SC,0,0
2020,SC,1,0
2020,SC,7,2
2020,SC,0,1
2020,SC,1,2
2020,SC,0,0
2020,SC,0,5
2020,SC,0,1
2020,SC,6,6
2020,SC,2,0
2020,SC,0,0
2020,SC,0,7
2020,SC,5,8
2020,SC,0,0
2020,SC,0,5
2020,SC,0,1
2020,SC,0,0
2020,SC,0,5
2020,SC,0,3
2020,SC,0,5
2020,SC,0,3
2020,SC,0,2
2020,SC,0,1
2020,SC,0,4
2020,SC,0,2
2020,SC,0,2
2020,SC,0,2
2020,SC,5,0
2020,SC,0,5
2020,SC,0,2
2020,SC,1,0
2020,SC,1,0
2020,SC,0,0
2020,SC,8,22
2020,SC,4,0
2020,SC,12,15
2020,SC,1,0
2020,SC,0,0
2020,SC,13,6
2020,SC,0,0
2020,SC,21,14
2020,SC,1,0
2020,SC,0,0
2020,SC,20,14
2020,SC,0,0
2020,SC,19,10
2020,SC,0,10
2020,SC,0,0
2020,SC,5,9
2020,SC,5,3
2020,SC,0,2
2020,SC,0,3
2020,SC,11,0
2020,SC,0,5
2020,SC,1,1
2020,SC,0,0
2020,SC,14,12
2020,SC,0,1
2020,SC,0,0
2020,SC,0,7
2020,SC,0,1
2020,SC,0,0
2020,SC,13,12
2020,SC,0,9
2020,SC,0,1
2020,SC,0,0
2020,SC,2,0
2020,SC,0,0
2020,SC,18,11
2020,SC,0,5
2020,SC,0,1
2020,SC,0,0
2020,SC,5,10
2020,SC,1,2
2020,SC,2,2
2020,SC,2,0
2020,SC,0,0
2020,SC,18,15
2020,SC,0,2
2020,SC,0,1
2020,SC,0,7
2019,PR,0,0
2019,PR,8,14
2019,PR,0,0
2019,PR,0,0
2019,PR,0,0
2019,PR,0,5
2019,PR,3,1
2019,PR,28,19
2019,PR,0,0
2019,PR,6,1
2019,PR,21,25
2019,PR,0,0
2019,PR,2,2
2019,PR,9,13
2019,PR,0,0
2019,PR,1,2
2019,PR,6,9
2019,PR,0,0
2019,PR,4,3
2019,PR,6,12
2019,PR,0,0
2019,PR,14,13
2019,PR,0,0
2019,PR,4,2
2019,PR,6,12
2019,PR,0,0
2019,PR,0,2
2019,PR,0,9
2019,PR,0,0
2019,PR,7,1
2019,PR,6,19
2019,PR,0,0
2019,PR,2,0
2019,PR,4,17
2019,PR,0,0
2019,PR,4,2
2019,PR,4,22
2019,PR,0,0
2019,PR,4,16
2019,PR,0,0
2019,PR,4,6
2019,PR,0,0
2019,PR,0,2
2019,PR,0,16
2019,PR,0,0
2019,PR,0,1
2019,PR,0,8
2019,PR,0,0
2019,PR,0,1
2019,PR,0,8
2019,PR,0,0
2019,PR,0,1
2019,PR,0,7
2019,PR,0,0
2019,PR,0,1
2019,PR,0,4
2019,PR,0,1
2019,PR,0,4
2019,PR,0,0
2019,PR,2,3
2019,PR,4,4
2019,PR,0,0
2019,PR,0,2
2019,PR,0,5
2019,PR,0,0
2019,PR,0,1
2019,PR,0,2
2019,PR,0,4
2019,PR,0,0
2019,PR,0,4
2019,PR,0,4
2019,PR,0,2
2019,PR,0,10
2019,PR,0,3
2019,PR,0,2
2019,PR,0,2
2019,PR,0,2
2019,PR,0,2
2019,PR,0,4
2019,PR,0,1
2019,PR,4,2
2019,PR,0,0
2019,PR,0,0
2019,PR,0,0
2019,PR,0,0
2019,PR,44,42
2019,PR,8,14
2019,PR,0,0
2019,PR,0,0
2019,PR,0,0
2019,PR,0,0
2019,PR,0,0
2019,PR,0,0
2019,PR,0,0
2019,PR,0,0
2019,PR,26,19
2019,PR,2,1
2019,PR,0,2
2019,PR,0,1
2019,PR,8,0
2019,PR,1,1
2019,PR,0,0
2019,PR,0,0
2019,PR,1,1
2019,PR,0,2
2019,PR,0,0
2019,PR,0,0
2019,PR,48,54
2019,PR,10,13
2019,PR,3,1
2019,PR,0,0
2019,PR,45,16
2019,PR,0,18
2019,PR,0,0
2019,PR,13,3
2019,PR,1,0
2019,PR,0,0
2019,PR,2,0
2019,PR,38,23
2019,PR,0,0
2019,PR,0,0
2019,PR,30,11
2019,PR,0,0
2019,PR,0,0
2019,PR,14,12
2019,PR,0,0
2019,PR,55,25
2019,PR,0,0
2019,PR,11,12
2019,PR,0,0
2019,PR,2,2
2019,PR,4,3
2019,PR,22,17
2019,PR,0,0
2019,PR,1,0
2019,PR,66,29
2019,PR,0,0
2019,PR,2,0
2019,PR,0,0
2019,PR,44,43
2019,PR,0,1
2019,PR,0,0
2019,PR,7,14
2019,PR,13,5
2019,PR,0,0
2019,PR,42,11
2019,PR,0,0
2019,PR,1,0
2019,PR,0,0
2019,PR,27,13
2019,PR,1,0
2019,PR,21,10
2019,PR,1,0
2019,PR,0,0
2019,PR,2,0
2019,PR,24,20
2019,PR,1,0
2019,PR,2,1
2019,PR,14,17
2019,PR,2,0
2019,PR,0,0
2019,PR,22,21
2019,PR,0,0
2019,PR,1,0
2019,PR,0,0
2019,PR,0,0
2019,PR,70,33
2019,PR,2,0
2019,PR,5,21
2019,PR,0,0
2019,PR,19,14
2019,PR,0,0
2019,PR,3,1
2019,PR,12,12
2019,PR,0,0
2019,PR,1,0
2019,PR,24,15
2019,PR,42,19
2019,PR,0,0
2019,PR,38,20
2019,PR,0,0
2019,PR,19,16
2019,PR,0,0
2019,PR,2,0
2019,PR,32,36
2019,PR,0,0
2019,PR,0,1
2019,PR,0,0
2019,PR,44,27
2019,PR,0,0
2019,PR,35,17
2019,PR,1,0
2019,PR,24,17
2019,PR,3,2
2019,PR,33,19
2019,PR,0,0
2019,PR,1,0
2019,PR,14,14
2019,PR,0,1
2019,PR,0,0
2019,PR,16,10
2019,PR,0,0
2019,PR,0,0
2019,PR,1,0
2019,PR,53,38
2019,PR,2,0
2019,PR,0,0
2019,PR,5,2
2019,PR,6,12
2019,PR,0,0
2019,PR,2,0
2019,PR,18,21
2019,PR,0,0
2019,PR,9,14
2019,PR,0,0
2019,PR,2,1
2019,PR,2,0
2019,PR,0,0
2019,PR,29,22
2019,PR,0,0
2019,PR,38,25
2019,PR,2,2
2019,PR,5,1
2019,PR,6,15
2019,PR,0,0
2019,PR,12,16
2019,PR,14,14
2019,PR,1,1
2019,PR,2,3
2019,PR,19,17
2019,PR,0,1
2019,PR,0,0
2019,PR,4,0
2019,PR,13,16
2019,PR,0,0
2019,PR,0,2
2019,PR,4,18
2019,PR,0,0
2019,PR,0,2
2019,PR,5,5
2019,PR,5,0
2019,PR,13,16
2019,PR,0,0
2019,PR,4,16
2019,PR,0,0
2019,PR,0,9
2019,PR,0,1
2019,PR,0,29
2019,PR,0,11
2019,PR,0,14
2019,PR,0,0
2019,PR,0,2
2019,PR,4,13
2019,PR,0,0
2019,PR,2,1
2019,PR,12,9
2019,PR,0,0
2019,PR,0,1
2019,PR,0,19
2019,PR,0,0
2019,PR,3,0
2019,PR,5,16
2019,PR,0,0
2019,PR,0,0
2019,PR,13,9
2019,PR,0,16
2019,PR,0,0
2019,PR,0,0
2019,PR,0,10
2019,PR,0,0
2019,PR,0,1
2019,PR,0,4
2019,PR,0,0
2019,PR,0,1
2019,PR,0,6
2019,PR,0,0
2019,PR,1,0
2019,PR,8,4
2019,PR,0,0
2019,PR,0,1
2019,PR,0,3
2019,PR,0,0
2019,PR,0,1
2019,PR,0,0
2019,PR,0,2
2019,PR,0,1
2019,PR,0,3
2019,PR,0,5
2019,PR,2,0
2019,PR,2,3
2019,PR,0,0
2019,PR,18,14
2019,PR,4,2
2019,PR,0,0
2019,PR,29,18
2019,PR,3,0
2019,PR,0,0
2019,PR,21,15
2019,PR,3,2
2019,PR,0,0
2019,PR,13,14
2019,PR,2,2
2019,PR,19,15
2019,PR,2,2
2019,PR,0,0
2019,PR,17,14
2019,PR,4,1
2019,PR,0,0
2019,PR,23,12
2019,PR,4,3
2019,PR,0,0
2019,PR,12,12
2019,PR,3,0
2019,PR,0,0
2019,PR,19,10
2019,PR,1,2
2019,PR,1,0
2019,PR,0,0
2019,PR,11,7
2019,PR,4,2
2019,PR,0,0
2019,PR,14,8
2019,PR,5,3
2019,PR,0,0
2019,PR,12,10
2019,PR,2,3
2019,PR,0,0
2019,PR,17,7
2019,PR,0,1
2019,PR,0,0
2019,PR,0,8
2019,PR,0,2
2019,PR,0,6
2019,PR,1,0
2019,PR,32,27
2019,PR,0,0
2019,PR,2,2
2019,PR,19,17
2019,PR,0,0
2019,PR,2,0
2019,PR,8,16
2019,PR,1,0
2019,PR,0,0
2019,PR,2,0
2019,PR,10,20
2019,PR,0,0
2019,PR,3,2
2019,PR,11,24
2019,PR,0,0
2019,PR,1,0
2019,PR,4,15
2019,PR,0,0
2019,PR,0,1
2019,PR,0,7
2019,PR,0,1
2019,PR,0,1
2019,PR,4,10
2019,PR,0,0
2019,PR,0,10
2019,PR,0,0
2019,PR,0,18
2019,PR,0,0
2019,PR,0,2
2019,PR,0,16
2019,PR,0,0
2019,PR,0,13
2019,PR,0,0
2019,PR,0,1
2019,PR,0,14
2019,PR,0,0
2019,PR,0,9
2019,PR,0,1
2019,PR,0,0
2019,PR,0,1
2019,PR,0,2
2019,PR,0,8
2019,PR,0,0
2019,PR,0,1
2019,PR,0,4
2019,PR,0,0
2019,PR,0,0
2019,PR,0,1
2019,PR,0,4
2019,PR,0,0
2019,PR,8,0
2019,PR,0,0
2019,PR,0,4
2019,PR,0,0
2019,PR,0,1
2019,PR,0,4
2019,PR,0,0
2019,PR,0,2
2019,PR,0,4
2019,PR,0,1
2019,PR,0,4
2019,PR,0,1
2019,PR,0,0
2019,PR,0,1
2019,PR,0,2
2019,PR,0,1
2019,PR,0,2
2019,PR,0,2
2019,PR,0,1
2019,PR,0,2
2019,PR,0,2
2019,PR,0,1
2019,PR,0,2
2019,PR,0,1
2019,PR,0,2
2019,PR,0,2
2019,PR,0,2
2019,PR,0,2
2019,PR,0,1
2019,PR,0,1
2019,PR,0,2
2019,PR,0,1
2019,PR,0,1
2019,PR,0,2
2019,PR,0,1
2019,PR,0,2
2019,PR,0,2
2019,PR,0,2
2019,PR,0,2
2019,PR,4,0
2019,PR,14,10
2019,PR,0,0
2019,PR,0,3
2019,PR,0,0
2019,PR,0,0
2019,PR,7,4
2019,PR,0,0
2019,PR,3,4
2019,PR,0,0
2019,PR,6,0
2019,PR,0,0
2019,PR,4,0
2019,PR,0,0
2019,PR,0,3
2019,PR,0,2
2019,PR,0,2
2019,PR,0,0
2019,PR,12,6
2019,PR,1,3
2019,PR,0,0
2019,PR,13,9
2019,PR,0,1
2019,PR,0,6
2019,PR,0,4
2019,PR,0,0
2019,PR,0,2
2019,PR,0,4
2019,PR,0,2
2019,PR,0,2
2019,PR,0,2
2019,PR,0,2
2019,PR,0,1
2019,PR,0,2
2019,PR,0,2
2019,PR,0,1
2019,PR,0,2
2019,PR,0,2
2019,PR,0,2
2019,PR,0,2
2019,PR,0,2
2019,PR,4,2
2019,PR,5,8
2019,PR,0,0
2019,PR,0,0
2019,PR,13,0
2019,PR,0,7
2019,PR,0,12
2019,PR,0,1
2019,PR,0,1
2019,PR,0,2
2019,PR,0,1
2019,PR,0,19
2019,PR,0,0
2019,PR,5,1
2019,PR,8,23
2019,PR,0,0
2019,PR,5,3
2019,PR,10,17
2019,PR,0,0
2019,PR,3,0
2019,PR,4,9
2019,PR,0,0
2019,PR,2,1
2019,PR,4,11
2019,PR,0,0
2019,PR,0,1
2019,PR,0,5
2019,PR,0,0
2019,PR,0,1
2019,PR,0,5
2019,PR,0,0
2019,PR,0,1
2019,PR,0,4
2019,PR,0,0
2019,PR,0,2
2019,PR,4,4
2019,PR,0,0
2019,PR,0,1
2019,PR,0,2
2019,PR,0,2
2019,PR,0,3
2019,PR,3,1
2019,PR,4,8
2019,PR,0,0
2019,PR,0,1
2019,PR,0,6
2019,PR,0,0
2019,PR,0,0
2019,PR,15,18
2019,PR,0,0
2019,PR,0,0
2019,PR,0,0
2019,PR,0,0
2019,PR,0,0
2019,PR,0,0
2019,PR,9,10
2019,PR,0,1
2019,PR,2,0
2019,PR,13,6
2019,PR,0,2
2019,PR,0,16
2019,PR,1,0
2019,PR,18,13
2019,PR,0,0
2019,PR,5,1
2019,PR,1,0
2019,PR,28,16
2019,PR,0,0
2019,PR,8,8
2019,PR,0,0
2019,PR,5,0
2019,PR,1,0
2019,PR,0,0
2019,PR,33,25
2019,PR,1,1
2019,PR,20,17
2019,PR,0,0
2019,PR,5,1
2019,PR,36,28
2019,PR,2,0
2019,PR,0,0
2019,PR,3,1
2019,PR,15,13
2019,PR,0,0
2019,PR,1,0
2019,PR,4,11
2019,PR,0,0
2019,PR,5,3
2019,PR,15,24
2019,PR,0,0
2019,PR,0,1
2019,PR,0,12
2019,PR,0,0
2019,PR,0,0
2019,PR,11,14
2019,PR,1,0
2019,PR,4,0
2019,PR,12,22
2019,PR,0,0
2019,PR,0,3
2019,PR,5,0
2019,PR,8,10
2019,PR,0,1
2019,PR,0,0
2019,PR,5,0
2019,PR,6,15
2019,PR,3,1
2019,PR,16,12
2019,PR,3,2
2019,PR,9,17
2019,PR,3,0
2019,PR,0,0
2019,PR,0,0
2019,PR,0,12
2019,PR,0,0
2019,PR,2,3
2019,PR,0,0
2019,PR,19,21
2019,PR,3,2
2019,PR,1,0
2019,PR,0,0
2019,PR,19,20
2019,PR,3,2
2019,PR,4,12
2019,PR,0,0
2019,PR,0,1
2019,PR,0,12
2019,PR,0,0
2019,PR,2,1
2019,PR,13,12
2019,PR,0,0
2019,PR,0,1
2019,PR,0,9
2019,PR,0,0
2019,PR,0,1
2019,PR,0,13
2019,PR,0,0
2019,PR,0,1
2019,PR,0,9
2019,PR,0,12
2019,PR,0,0
2019,PR,0,1
2019,PR,0,11
2019,PR,0,0
2019,PR,1,0
2019,PR,8,0
2019,PR,1,0
2019,PR,0,0
2019,PR,1,0
2019,PR,0,1
2019,PR,0,10
2019,PR,0,0
2019,PR,0,8
2019,PR,0,0
2019,PR,7,1
2019,PR,4,6
2019,PR,0,0
2019,PR,3,6
2019,PR,0,1
2019,PR,0,1
2019,PR,4,8
2019,PR,0,0
2019,PR,4,1
2019,PR,14,6
2019,PR,0,0
2019,PR,0,3
2019,PR,4,5
2019,PR,0,0
2019,PR,0,1
2019,PR,4,4
2019,PR,0,0
2019,PR,0,1
2019,PR,4,2
2019,PR,2,0
2019,PR,2,0
2019,PR,0,2
2019,PR,0,2
2019,PR,0,2
2019,PR,0,2
2019,PR,4,2
2019,PR,0,1
2019,PR,2,3
2019,PR,0,0
2019,PR,5,11
2019,PR,0,0
2019,PR,0,12
2019,PR,0,0
2019,PR,0,5
2019,PR,0,0
2019,PR,12,9
2019,PR,0,8
2019,PR,0,0
2019,PR,0,0
2019,PR,16,19
2019,PR,0,0
2019,PR,0,0
2019,PR,0,0
2019,PR,0,0
2019,PR,0,6
2019,PR,7,13
2019,PR,0,1
2019,PR,0,5
2019,PR,5,1
2019,PR,37,11
2019,PR,0,0
2019,PR,6,2
2019,PR,1,0
2019,PR,0,0
2019,PR,51,33
2019,PR,2,0
2019,PR,0,0
2019,PR,0,0
2019,PR,35,26
2019,PR,1,0
2019,PR,15,17
2019,PR,1,0
2019,PR,1,0
2019,PR,0,0
2019,PR,28,28
2019,PR,0,1
2019,PR,0,2
2019,PR,0,0
2019,PR,0,0
2019,PR,45,17
2019,PR,4,2
2019,PR,6,15
2019,PR,0,0
2019,PR,0,0
2019,PR,49,26
2019,PR,4,1
2019,PR,27,11
2019,PR,0,0
2019,PR,0,0
2019,PR,3,0
2019,PR,15,14
2019,PR,4,3
2019,PR,21,15
2019,PR,0,0
2019,PR,1,0
2019,PR,10,19
2019,PR,0,0
2019,PR,4,0
2019,PR,27,16
2019,PR,0,0
2019,PR,0,3
2019,PR,0,12
2019,PR,0,0
2019,PR,5,0
2019,PR,35,13
2019,PR,0,0
2019,PR,2,0
2019,PR,11,17
2019,PR,0,0
2019,PR,4,1
2019,PR,10,20
2019,PR,0,0
2019,PR,6,0
2019,PR,7,15
2019,PR,0,0
2019,PR,8,15
2019,PR,0,0
2019,PR,2,0
2019,PR,6,12
2019,PR,0,0
2019,PR,2,2
2019,PR,23,18
2019,PR,0,0
2019,PR,1,0
2019,PR,0,1
2019,PR,0,20
2019,PR,0,0
2019,PR,4,1
2019,PR,4,15
2019,PR,0,0
2019,PR,4,2
2019,PR,4,15
2019,PR,0,0
2019,PR,0,11
2019,PR,0,0
2019,PR,7,0
2019,PR,19,19
2019,PR,0,0
2019,PR,5,1
2019,PR,8,13
2019,PR,0,1
2019,PR,0,0
2019,PR,0,2
2019,PR,0,6
2019,PR,0,0
2019,PR,2,3
2019,PR,0,4
2019,PR,0,3
2019,PR,0,0
2019,PR,0,1
2019,PR,0,5
2019,PR,0,0
2019,PR,0,1
2019,PR,0,6
2019,PR,0,0
2019,PR,0,1
2019,PR,0,4
2019,PR,2,0
2019,PR,4,4
2019,PR,0,0
2019,PR,0,1
2019,PR,0,4
2019,PR,0,2
2019,PR,0,1
2019,PR,0,2
2019,PR,0,1
2019,PR,0,2
2019,PR,0,2
2019,PR,0,2
2019,PR,0,0
2019,PR,12,8
2019,PR,12,11
2019,PR,0,0
2019,PR,0,8
2019,PR,0,0
2019,PR,0,5
2019,PR,0,6
2019,PR,0,1
2019,PR,0,3
2019,PR,0,1
2019,PR,0,4
2019,PR,0,0
2019,PR,0,2
2019,PR,0,4
2019,PR,0,0
2019,PR,0,2
